Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
"55.715559, -2.403535",05/17/2022,66.4,48.8,57.7,,,0,0,0,17.2,146.04,36.9,12.3,65.2,84.83,Partially cloudy
"55.715559, -2.403535",05/18/2022,64.7,49.4,56.7,43.8,,0.03,0,0,25.2,199.83,36.9,27.3,40.7,71.9,"Rain, Partially cloudy"
"55.715559, -2.403535",05/19/2022,61.4,48.8,55.1,45.8,,0.04,0,0,20.8,221.21,33.3,28.3,37.1,73.08,"Rain, Partially cloudy"
"55.715559, -2.403535",05/20/2022,59.3,46.7,52.5,43.3,,0.04,0,0,20.8,223.83,33.3,29.5,58.2,81.63,"Rain, Partially cloudy"
"55.715559, -2.403535",05/21/2022,59.3,47,53.2,42.6,,0.04,0,0,18.3,231.29,24.1,31.5,57.2,76.67,"Rain, Partially cloudy"
"55.715559, -2.403535",05/22/2022,60.5,52.1,55.5,,,0.01,0,0,23,209.58,34.4,27.1,79.2,84.75,"Rain, Overcast"
"55.715559, -2.403535",05/23/2022,62,47.6,54.4,45.3,,0.01,0,0,15,238.54,20.9,30.5,74.9,78.54,"Rain, Partially cloudy"
"55.715559, -2.403535",05/24/2022,60.5,46.1,51.5,43.2,,0.02,0,0,13.8,259.54,23,36.5,75.2,80.18,"Rain, Overcast"
"55.715559, -2.403535",05/25/2022,59.5,45.8,52.4,41.6,,0.02,0,0,25.3,241.79,41.3,36.3,60.6,77.72,"Rain, Partially cloudy"
"55.715559, -2.403535",05/26/2022,62,44,52.1,39.4,,0,0,0,25.3,244.83,38,26.4,49.9,70.81,Partially cloudy
"55.715559, -2.403535",05/27/2022,58.8,46.5,52.6,39.6,,0,0,0,23,268.29,41.3,28,40.9,64.56,Partially cloudy
"55.715559, -2.403535",05/28/2022,59.3,45.2,51.2,40.4,,0,0,0,12.7,196.25,19.7,38.7,69.1,68.5,Partially cloudy
"55.715559, -2.403535",05/29/2022,56,42.5,48.3,38.9,,0.01,0,0,11.4,221.83,19.7,32.1,86.5,72.41,"Rain, Overcast"
"55.715559, -2.403535",05/30/2022,51.9,44.3,47.8,42.4,,0.07,0,0,9.2,156.29,13.9,28,96.6,87.08,"Rain, Overcast"
"55.715559, -2.403535",05/31/2022,54.2,45.2,49,42.8,,0.12,0,0,11.4,223.71,16.1,23.1,90.8,89.31,"Rain, Overcast"
"55.715559, -2.403535",06/01/2022,60,46.1,52.2,44.1,,0.08,0,0,11.4,155,15,25.1,58.8,81.52,"Rain, Partially cloudy"
"55.715559, -2.403535",06/02/2022,63.6,43.1,54.3,38.3,,0,0,0,9.2,176.71,15,23.9,30.6,80.31,Partially cloudy
"55.715559, -2.403535",06/03/2022,57.7,49.1,53,45.5,,0,0,0,14,110.96,20.6,15.1,80.8,82.08,Overcast
"55.715559, -2.403535",06/04/2022,58.4,45.3,52.3,43.4,,0,0,0,10.9,60.33,16.9,26,51.9,72.57,Partially cloudy
"55.715559, -2.403535",06/05/2022,56.9,42.6,50.5,40.3,,0,0,0,11.6,56.04,18.8,23.2,75.8,80.98,Overcast
"55.715559, -2.403535",06/06/2022,57.8,47.9,52.4,45.1,,0,0,0,10.8,78.46,15.9,25.5,85.9,77.22,Overcast
"55.715559, -2.403535",06/07/2022,58.4,45,51.1,42.4,,0,0,0,11.4,148.13,14.6,16.1,67.5,81.65,Partially cloudy
"55.715559, -2.403535",06/08/2022,56,46.7,51.5,42.7,,0.19,0,0,11.4,60.5,17.2,6.2,99.1,96.96,"Rain, Overcast"
"55.715559, -2.403535",06/09/2022,64.1,49.4,56.7,47,,0,0,0,19.6,213.71,28.8,19.3,90.8,84.95,Overcast
"55.715559, -2.403535",06/10/2022,65,54.6,59.2,,,0,0,0,29.9,213.38,40.2,10.1,78,75.99,Overcast
"55.715559, -2.403535",06/11/2022,58.4,51.9,55.5,,,0.2,0,0,26.4,220.83,40.2,11.5,88.3,82.67,"Rain, Overcast"
"55.715559, -2.403535",06/12/2022,60.9,47.9,53.6,43.4,,0.01,0,0,18.3,247.92,32.2,19.8,60.9,74.5,"Rain, Partially cloudy"
"55.715559, -2.403535",06/13/2022,60.5,45.2,53.7,40.9,,0,0,0,16.1,258.79,24.1,13.5,76.2,77.05,Overcast
"55.715559, -2.403535",06/14/2022,61.5,48.3,55.7,46.4,,0,0,0,13.9,239.79,19.7,20.8,79.2,74.04,Overcast
"55.715559, -2.403535",06/15/2022,69.5,47.9,58.8,46,,0,0,0,8,222.83,12.7,19.8,77,72.41,Overcast
"55.715559, -2.403535",06/16/2022,69,49.7,61.1,46.9,,0,0,0,15,230.13,20.8,30.3,56.3,73.58,Partially cloudy
"55.715559, -2.403535",06/17/2022,67.2,52.8,60.2,,,0.02,0,0,19.7,226.38,28.8,29.2,78.6,68.47,"Rain, Overcast"
"55.715559, -2.403535",06/18/2022,61.4,45.2,53.9,41.5,,0,0,0,19.7,249.5,31.1,25.5,58.1,65.36,Partially cloudy
"55.715559, -2.403535",06/19/2022,62.3,48.5,55.4,44.9,,0,0,0,15,248.33,23,27.9,75,66.79,Partially cloudy
"55.715559, -2.403535",06/20/2022,70.9,44,58,39.9,,0,0,0,12.7,269.17,20.8,23,22.4,64.88,Clear
"55.715559, -2.403535",06/21/2022,65.6,50.6,58.6,,,0,0,0,10.3,182.42,15,25.3,87.9,81.43,Overcast
"55.715559, -2.403535",06/22/2022,71.3,51.5,61.5,,,0,0,0,12.8,261.04,20.8,35.2,32.5,76.57,Partially cloudy
"55.715559, -2.403535",06/23/2022,75.4,51.5,63.2,,,0.2,0,0,11.4,216.58,18.3,27,63,75.52,"Rain, Partially cloudy"
"55.715559, -2.403535",06/24/2022,71.3,57.3,62.2,,,0.55,0,0,14.9,203.92,24.1,13.6,73,86.11,"Rain, Partially cloudy"
"55.715559, -2.403535",06/25/2022,64.7,51.9,58.6,,,0.02,0,0,19.7,169.58,33.3,32.5,86.2,76.37,"Rain, Overcast"
"55.715559, -2.403535",06/26/2022,61.8,45.6,55.5,43.5,,0,0,0,25.2,173.63,38,38.7,59.8,74.71,Partially cloudy
"55.715559, -2.403535",06/27/2022,64.7,47.9,56.4,44.2,,0.06,0,0,17.2,209.33,25.3,34.6,68.1,78.84,"Rain, Partially cloudy"
"55.715559, -2.403535",06/28/2022,63.2,46.7,56.3,43.8,,0.08,0,0,19.6,181.17,29.9,21,89.6,80.42,"Rain, Overcast"
"55.715559, -2.403535",06/29/2022,62.1,53.7,57.4,,,0.2,0,0,13,158.88,18.4,17.2,87.3,85.67,"Rain, Overcast"
"55.715559, -2.403535",06/30/2022,63.6,50.2,57.4,,,0.08,0,0,8.8,255.96,15.9,18.8,83.2,80.91,"Rain, Overcast"
"55.715559, -2.403535",07/01/2022,61.8,52.8,56.5,,,0.33,0,0,9.1,254.08,19.4,17.8,95.2,82.82,"Rain, Overcast"
"55.715559, -2.403535",07/02/2022,61.5,53,56.8,,,0.29,0,0,17.3,199.38,25.6,19.4,89.6,82.19,"Rain, Overcast"
"55.715559, -2.403535",07/03/2022,61.8,51.4,57,,,0,0,0,14.2,259.79,24.1,26.3,93.4,73.61,Overcast
"55.715559, -2.403535",07/04/2022,61.8,50.6,56,,,0,0,0,19,249.83,30.9,20.5,75.3,71.26,Overcast
"55.715559, -2.403535",07/05/2022,63.6,50.1,56.4,,,0.01,0,0,11.2,276.21,16.8,26.1,84.9,68.98,"Rain, Overcast"
"55.715559, -2.403535",07/06/2022,64.9,56,59.5,,,0.06,0,0,21.1,255.38,35.2,25.9,89.9,82.01,"Rain, Overcast"
"55.715559, -2.403535",07/07/2022,69.9,54.9,62,,,0,0,0,13.6,287.46,23.2,30.6,48.6,72.13,Partially cloudy
"55.715559, -2.403535",07/08/2022,68.3,54.5,61.9,,,0,0,0,15.1,258.88,25.5,30.7,62.8,75.59,Partially cloudy
"55.715559, -2.403535",07/09/2022,70.5,52.3,61.5,,,0,0,0,12.1,273.29,20.9,28.7,43,66.03,Partially cloudy
"55.715559, -2.403535",07/10/2022,76.4,54.1,65.5,,,0,0,0,9.6,262.5,13.3,33,7.1,67.55,Clear
"55.715559, -2.403535",07/11/2022,73.1,51.7,64,,,0,0,0,11.8,225.54,18.1,25.8,46.2,72.32,Partially cloudy
"55.715559, -2.403535",07/12/2022,69.5,59.2,65.3,,,0,0,0,16.2,229.63,24.6,20.7,80.8,70.45,Overcast
"55.715559, -2.403535",07/13/2022,65.8,50.5,59,,,0,0,0,14.8,268.08,24.3,18.9,57.5,65.01,Partially cloudy
"55.715559, -2.403535",07/14/2022,63.1,50.4,57.4,,,0.02,0,0,11.1,272.79,18.5,23.1,85.5,71.94,"Rain, Overcast"
"55.715559, -2.403535",07/15/2022,64.4,53.2,58.4,,,0.15,0,0,10.8,281.25,17.5,20.8,76.7,80.81,"Rain, Overcast"
"55.715559, -2.403535",07/16/2022,68.5,45.9,58.3,45.9,,0,0,0,12.7,241.92,17.6,25.6,36.7,77.46,Partially cloudy
"55.715559, -2.403535",07/17/2022,73,57,64.3,,,0.01,0,0,12.4,235.88,17.5,18.5,87.9,73.22,"Rain, Overcast"
"55.715559, -2.403535",07/18/2022,81,60.2,71,,80.7,0,0,0,11.2,219.71,17.9,19,43.1,58.45,Partially cloudy
"55.715559, -2.403535",07/19/2022,85.4,58.5,72.3,,85.2,0,0,0,10.7,156.75,19.9,16.1,50.1,60.9,Partially cloudy
"55.715559, -2.403535",07/20/2022,67.9,57.6,63.7,,,0.02,0,0,10.3,212.33,14.9,18.8,73.3,77.22,"Rain, Partially cloudy"
"55.715559, -2.403535",07/21/2022,63.5,54.1,58.8,,,0,0,0,10.2,157.5,18.3,25.2,85.3,76.48,Overcast
"55.715559, -2.403535",07/22/2022,59.6,54.2,56.7,,,0.09,0,0,7.8,88.42,12.8,15.7,97,85.92,"Rain, Overcast"
"55.715559, -2.403535",07/23/2022,64.3,54.8,60.1,,,0.09,0,0,10.7,149.38,17.4,15.6,95.9,85.75,"Rain, Overcast"
"55.715559, -2.403535",07/24/2022,71.1,61.7,64.5,,,0.32,0,0,16.7,209.25,26.4,19.3,88.9,81.52,"Rain, Overcast"
"55.715559, -2.403535",07/25/2022,65.9,53.6,59.4,,,0.27,0,0,14.6,222.88,32.2,21.5,86.3,86.82,"Rain, Overcast"
"55.715559, -2.403535",07/26/2022,62.9,51.4,57,,,0,0,0,8.6,293.67,15,31.7,88.3,70.31,Overcast
"55.715559, -2.403535",07/27/2022,64.5,44.2,55.9,45.7,,0,0,0,8.5,231.96,14.6,26.6,52,76.21,Partially cloudy
"55.715559, -2.403535",07/28/2022,62.1,49.8,56.6,49.1,,0.03,0,0,8.9,178.79,11.6,16.2,87.9,88.03,"Rain, Overcast"
"55.715559, -2.403535",07/29/2022,68.2,54.6,60.3,,,0.02,0,0,11.8,170.13,15.6,20.3,81.8,80.04,"Rain, Overcast"
"55.715559, -2.403535",07/30/2022,70.2,57.6,63.2,,,0.14,0,0,12.7,217.75,21.2,18.6,85,83.54,"Rain, Overcast"
"55.715559, -2.403535",07/31/2022,62.6,53.9,58.6,,,0.02,0,0,11.9,161.54,17.5,19.7,87.8,82.54,"Rain, Overcast"
"55.715559, -2.403535",08/01/2022,66.3,51.7,59.4,,,0.05,0,0,14.2,215.5,28.9,18.4,76.7,75.39,"Rain, Overcast"
"55.715559, -2.403535",08/02/2022,70.7,60.7,65.8,,,0.28,0,0,18.8,221.04,32.1,19.8,91.1,82.76,"Rain, Overcast"
"55.715559, -2.403535",08/03/2022,65.5,57.1,61.4,,,0.1,0,0,17.6,232.46,27.1,21.9,84.1,79.1,"Rain, Overcast"
"55.715559, -2.403535",08/04/2022,63.1,49.9,56.7,47.4,,0.07,0,0,12,282.54,20.4,25.7,66.9,72.15,"Rain, Partially cloudy"
"55.715559, -2.403535",08/05/2022,61.7,44.4,53.6,41.2,,0.02,0,0,11.1,281.17,21.9,20.3,48.1,72.25,"Rain, Partially cloudy"
"55.715559, -2.403535",08/06/2022,63.6,46.3,55.8,43.5,,0,0,0,15.9,263.08,24.8,19.2,77.4,75.45,Overcast
"55.715559, -2.403535",08/07/2022,65.2,54.6,59.8,,,0,0,0,14.3,247.96,23.3,16.8,86.5,78.78,Overcast
"55.715559, -2.403535",08/08/2022,71.3,51.7,61.2,,,0,0,0,11.9,267.04,20.1,19.8,33.5,72.94,Partially cloudy
"55.715559, -2.403535",08/09/2022,73.7,52.6,63.1,,,0,0,0,12,260.38,17.2,15.2,23.5,71.84,Clear
"55.715559, -2.403535",08/10/2022,76.4,50.8,64.2,,,0,0,0,14.9,249.57,16,16.4,3.7,67.16,Clear
"55.715559, -2.403535",08/11/2022,79.5,48.7,65.3,49.7,,0,0,0,10,247.58,14.8,20.4,0.3,60.17,Clear
"55.715559, -2.403535",08/12/2022,74.6,51.1,63.8,,,0,0,0,9.7,156.79,15.6,14.1,14.7,70.33,Clear
"55.715559, -2.403535",08/13/2022,74.1,53.9,63.8,,,0,0,0,8.5,190.83,14.7,15.7,28.3,75.5,Partially cloudy
"55.715559, -2.403535",08/14/2022,73.7,54.9,63.6,,,0.03,0,0,8.5,156.54,15.7,14.3,52.5,78.52,"Rain, Partially cloudy"
"55.715559, -2.403535",08/15/2022,66.6,57.5,61.6,,,0.36,0,0,6.3,134.67,9.2,7,89.5,90.71,"Rain, Overcast"
"55.715559, -2.403535",08/16/2022,59.9,54.1,57.7,,,0.26,0,0,11.9,49.63,18.6,14.6,97.1,90.3,"Rain, Overcast"
"55.715559, -2.403535",08/17/2022,61.9,49.7,55.5,46.5,,0,0,0,10.7,59.54,16.8,22,73.9,70.59,Partially cloudy
"55.715559, -2.403535",08/18/2022,65.9,50.3,58.8,,,0.04,0,0,23,219.96,31.1,13.6,92.4,81.42,"Rain, Overcast"
"55.715559, -2.403535",08/19/2022,67.3,45.8,56.6,43.5,,0.01,0,0,19.7,233.54,28.8,13.3,41.4,77.68,"Rain, Partially cloudy"
"55.715559, -2.403535",08/20/2022,61.6,48.6,56,47.1,,0.3,0,0,18.3,228.25,28.9,14.4,73,83.2,"Rain, Partially cloudy"
"55.715559, -2.403535",08/21/2022,65,47.2,55.8,44.5,,0,0,0,13.1,263.29,20.5,14.7,56.2,76.16,Partially cloudy
"55.715559, -2.403535",08/22/2022,65.6,47.9,55.9,47.7,,0.19,0,0,6.9,214.88,11.4,7.6,98.7,90.94,"Rain, Overcast"
"55.715559, -2.403535",08/23/2022,74.5,56.8,64.3,,,0,0,0,13.9,207.5,19.7,14.2,81.6,83.12,Overcast
"55.715559, -2.403535",08/24/2022,71.3,54.8,61.3,,,0.26,0,0,19.6,191.42,29.9,17.3,83.1,83.56,"Rain, Overcast"
"55.715559, -2.403535",08/25/2022,66.5,50.3,57.5,,,0,0,0,9.2,244,16.1,17.3,49.9,79.46,Partially cloudy
"55.715559, -2.403535",08/26/2022,63.1,48.7,56.7,47.6,,0.06,0,0,6.9,210.29,8.1,12.6,78.5,81.91,"Rain, Overcast"
"55.715559, -2.403535",08/27/2022,66.8,51.5,58.4,,,0,0,0,6.4,191,11.3,16.3,62,82.44,Partially cloudy
"55.715559, -2.403535",08/28/2022,66.2,50.1,57.6,,,0,0,0,9.5,163.92,16,14.7,73.7,85.73,Partially cloudy
"55.715559, -2.403535",08/29/2022,62.9,53.2,57.9,,,0,0,0,8.3,78.88,11.8,13.5,93.7,85.02,Overcast
"55.715559, -2.403535",08/30/2022,59.7,52.3,55.8,,,0,0,0,9.4,36.5,14.3,15.4,93.2,79.17,Overcast
"55.715559, -2.403535",08/31/2022,61.8,49,55.3,47.4,,0,0,0,9.7,161.63,15.7,19,77.6,80.45,Overcast
"55.715559, -2.403535",09/01/2022,65.6,47,56.3,45.9,,0,0,0,11.4,159.5,17.2,15,45.2,82.51,Partially cloudy
"55.715559, -2.403535",09/02/2022,68.3,48.9,58.6,,,0,0,0,15,190.79,20.8,21.3,70.2,80.57,Partially cloudy
"55.715559, -2.403535",09/03/2022,68.6,58.1,61.7,,,0.04,0,0,18.3,88.42,30,9.3,94.9,87.29,"Rain, Overcast"
"55.715559, -2.403535",09/04/2022,66,59.5,61.7,,,0.18,0,0,9.7,108.75,14.7,8.6,85.9,89.58,"Rain, Overcast"
"55.715559, -2.403535",09/05/2022,73.1,59,64.2,,,0.12,0,0,12.7,105,18.3,19.9,80.9,81.08,"Rain, Overcast"
"55.715559, -2.403535",09/06/2022,69.9,56.6,60.4,,,0.57,0,0,15,121.33,18.3,19.4,84.4,88.91,"Rain, Overcast"
"55.715559, -2.403535",09/07/2022,64.9,51.7,58.4,,,0.03,0,0,11.3,119.42,17.3,9.2,75.3,89.84,"Rain, Overcast"
"55.715559, -2.403535",09/08/2022,63.8,53,58.2,,,1.01,0,0,17.2,91.67,25.2,5.6,89.6,96.76,"Rain, Overcast"
"55.715559, -2.403535",09/09/2022,58.2,55.5,56.8,,,0.68,0,0,21.9,35.83,28.9,6,100,97.08,"Rain, Overcast"
"55.715559, -2.403535",09/10/2022,60,54.2,56.8,,,0.05,0,0,12.7,29,19.7,19.2,98.5,85.73,"Rain, Overcast"
"55.715559, -2.403535",09/11/2022,65.1,48.8,57.1,47.8,,0.08,0,0,10.2,220.67,14.5,10.7,82.7,89.33,"Rain, Overcast"
"55.715559, -2.403535",09/12/2022,63.6,52.3,59.4,,,0.17,0,0,14.5,258.38,23.7,14.2,70.8,82.41,"Rain, Partially cloudy"
"55.715559, -2.403535",09/13/2022,64,47.1,55.3,43.9,,0,0,0,9.5,285.13,14.2,14.9,13.6,77.66,Clear
"55.715559, -2.403535",09/14/2022,60.6,44.7,53,42.4,,0,0,0,9.4,307.79,12.9,13.1,55.8,78.64,Partially cloudy
"55.715559, -2.403535",09/15/2022,60.5,45.1,51.5,42.4,,0.07,0,0,11.4,294.58,24.1,20.3,79.1,75.91,"Rain, Overcast"
"55.715559, -2.403535",09/16/2022,54.8,42.9,49.4,40.3,,0,0,0,13.9,304.21,25.3,37.9,30.5,70.13,Partially cloudy
"55.715559, -2.403535",09/17/2022,58.4,43.4,51.1,38.7,,0,0,0,13.9,300.46,25.3,38.1,45,66.76,Partially cloudy
"55.715559, -2.403535",09/18/2022,55.9,49,51.9,46.5,,0,0,0,12.7,262.46,20.8,28.7,94.8,80.31,Overcast
"55.715559, -2.403535",09/19/2022,58.3,47.4,52.7,,,0.02,0,0,5.5,286.96,8,20.6,94.4,82.63,"Rain, Overcast"
"55.715559, -2.403535",09/20/2022,62.8,52,56,,,0,0,0,8.6,261.42,15.2,17,84.3,81.47,Overcast
"55.715559, -2.403535",09/21/2022,65.6,47.6,56,46,,0,0,0,18.3,221.08,24.1,22.4,65.3,80.95,Partially cloudy
"55.715559, -2.403535",09/22/2022,60.9,50.3,57.2,,,0.14,0,0,19.6,238.54,28.8,26.2,76.9,87.52,"Rain, Overcast"
"55.715559, -2.403535",09/23/2022,62.8,42.5,52.3,38.9,,0,0,0,12.7,260.46,20.8,32.4,58.4,79.28,Partially cloudy
"55.715559, -2.403535",09/24/2022,57.5,47.9,52,44.7,,0.04,0,0,11.4,230.83,19.7,40.8,71.2,77.26,"Rain, Partially cloudy"
"55.715559, -2.403535",09/25/2022,56.8,41.7,50.2,37.9,,0.04,0,0,21,259.88,33,22.3,82.2,84.99,"Rain, Overcast"
"55.715559, -2.403535",09/26/2022,54.2,39.8,49.2,34.4,,0.11,0,0,15,302.08,34.4,27,56.4,73.27,"Rain, Partially cloudy"
"55.715559, -2.403535",09/27/2022,53.3,38.6,46.6,31.7,,0.07,0,0,15,283.33,26.4,33.6,75.3,76.56,"Rain, Overcast"
"55.715559, -2.403535",09/28/2022,53.3,44,49.2,40.3,,0.5,0,0,18.3,285.83,31.1,27.2,82.7,87.79,"Rain, Overcast"
"55.715559, -2.403535",09/29/2022,59.6,48.3,54.4,45.7,,0.01,0,0,16.1,65.5,24.1,12,77.4,87.07,"Rain, Overcast"
"55.715559, -2.403535",09/30/2022,57.5,46.5,50.6,42.5,,0.38,0,0,23,217.96,32.2,21.7,63.4,88.34,"Rain, Partially cloudy"
"55.715559, -2.403535",10/01/2022,58.4,45.3,51.2,40,,0,0,0,20.8,241.71,30,32,28.9,80.66,Partially cloudy
"55.715559, -2.403535",10/02/2022,61.8,45.2,52.1,42.1,,0,0,0,17.2,240.88,21.9,29.2,20.1,79.36,Clear
"55.715559, -2.403535",10/03/2022,56.9,42.9,50.8,41,,0,0,0,21.9,218.79,34.4,31.8,77.9,87.85,Overcast
"55.715559, -2.403535",10/04/2022,61.4,52.4,57.4,,,0.1,0,0,31,220.88,44.9,32.3,92.5,88.71,"Rain, Overcast"
"55.715559, -2.403535",10/05/2022,56.9,44.3,51.8,38.1,,0.25,0,0,16.6,223.67,24.1,30.9,83.3,89.16,"Rain, Overcast"
"55.715559, -2.403535",10/06/2022,61,46.7,54.3,40.1,,0,0,0,27.7,229.58,40.2,25.9,63.8,78.92,Partially cloudy
"55.715559, -2.403535",10/07/2022,56,43.4,51.4,39.3,,0.17,0,0,27.7,239.21,36.9,35.4,64.2,82.63,"Rain, Partially cloudy"
"55.715559, -2.403535",10/08/2022,56.9,42.5,48.9,38.2,,0,0,0,17.2,245.92,27.7,34.9,11,81.99,Clear
"55.715559, -2.403535",10/09/2022,55.1,42.9,50.7,41.1,,0.09,0,0,21.9,202.5,31.1,23.3,87.4,84.3,"Rain, Overcast"
"55.715559, -2.403535",10/10/2022,54.8,41.1,48,35.9,,0,0,0,20.8,252.17,35.8,24.1,15.5,76.44,Clear
"55.715559, -2.403535",10/11/2022,56.6,40.2,48.2,38.2,,0,0,0,17.2,210.5,21.9,29.4,83.8,84.61,Overcast
"55.715559, -2.403535",10/12/2022,57.8,42.5,50.4,38.2,,0.02,0,0,19.6,226.25,26.4,28,76.3,86.46,"Rain, Overcast"
"55.715559, -2.403535",10/13/2022,56,36.8,46.1,30.6,,0,0,0,15,234.25,23,22.8,32.5,83.45,Partially cloudy
"55.715559, -2.403535",10/14/2022,53.3,35.3,47.7,36.5,,0.09,0,0,13.9,248.65,24.1,28.5,55.6,87.67,"Rain, Partially cloudy"
"55.715559, -2.403535",10/15/2022,51.9,36.2,44.3,32.8,,0.42,0,0,26.3,214.25,36.9,32.9,57.5,88.54,"Rain, Partially cloudy"
"55.715559, -2.403535",10/16/2022,53.9,42.5,47.3,34.3,,0.09,0,0,24.1,198.25,33.3,32.3,58.2,81.42,"Rain, Partially cloudy"
"55.715559, -2.403535",10/17/2022,56.9,46.5,52.2,43.6,,0.05,0,0,26.4,202.39,35.9,18.3,59.8,82.9,"Rain, Partially cloudy"
"55.715559, -2.403535",10/18/2022,54.8,41.1,48.8,38,,0,0,0,14.9,149.71,26.4,27.8,43,85.81,Partially cloudy
"55.715559, -2.403535",10/19/2022,49.7,45.2,47.7,41.5,,0.03,0,0,13.9,80,20.8,14.5,95.8,91.62,"Rain, Overcast"
"55.715559, -2.403535",10/20/2022,52.4,49.2,50.9,44.9,,0.66,0,0,16.1,64.58,23,4.7,100,96.54,"Rain, Overcast"
"55.715559, -2.403535",10/21/2022,56.9,49.7,53.1,49.1,,0.13,0,0,9.2,170.58,11.4,9.5,92.7,96.79,"Rain, Overcast"
"55.715559, -2.403535",10/22/2022,57.3,49.7,53.5,46.4,,0.18,0,0,18.3,195.42,27.7,11.8,87.9,95.28,"Rain, Overcast"
"55.715559, -2.403535",10/23/2022,55.1,45.8,51.1,44.6,,0.26,0,0,12.7,125.13,17.2,5.1,70.5,98.91,"Rain, Partially cloudy"
"55.715559, -2.403535",10/24/2022,57.8,48.8,52.6,45.6,,0.02,0,0,17.2,218.71,25.3,19.7,60.5,92.18,"Rain, Partially cloudy"
"55.715559, -2.403535",10/25/2022,56.6,45.8,51.5,43.4,,0,0,0,13.8,205.88,18.3,28,59.7,90.18,Partially cloudy
"55.715559, -2.403535",10/26/2022,59.1,51.2,54.8,,,0.3,0,0,27.7,172.92,38,13.9,87.4,86.8,"Rain, Overcast"
"55.715559, -2.403535",10/27/2022,60.9,47.9,54.5,46,,0,0,0,17.2,179.25,23,14.6,74.2,89.84,Partially cloudy
"55.715559, -2.403535",10/28/2022,57.5,51,54.8,,,0.08,0,0,25.2,166.63,34.5,16.4,83.2,87.34,"Rain, Overcast"
"55.715559, -2.403535",10/29/2022,55.1,47.9,52.3,47,,0.09,0,0,12.7,171.5,17.2,10.1,78,93.69,"Rain, Overcast"
"55.715559, -2.403535",10/30/2022,58.4,44,50.9,41.4,,0.12,0,0,16.1,185.08,25.3,14.4,43.3,92.46,"Rain, Partially cloudy"
"55.715559, -2.403535",10/31/2022,59.1,49.2,52.6,46.3,,0.01,0,0,19.6,176.21,26.4,14.4,55.1,89.13,"Rain, Partially cloudy"
"55.715559, -2.403535",11/01/2022,52.1,41.6,49.1,39.8,,0.49,0,0,20.8,211.67,30,14.8,74.6,91.57,"Rain, Partially cloudy"
"55.715559, -2.403535",11/02/2022,51.9,38.9,46.5,32.7,,0.19,0,0,28.8,198.33,43.8,15.5,57.6,88.08,"Rain, Partially cloudy"
"55.715559, -2.403535",11/03/2022,51.5,35.3,44,32.6,,0,0,0,26.3,240.96,34.4,19.4,12.6,86.35,Clear
"55.715559, -2.403535",11/04/2022,51.2,33.9,41.8,28,,0.01,0,0,13.8,252.54,20.8,31.4,5.9,88.01,Rain
"55.715559, -2.403535",11/05/2022,50.3,37.5,42.8,33.8,,0.07,0,0,9.2,207.42,11.4,17.5,57.6,97.99,"Rain, Partially cloudy"
"55.715559, -2.403535",11/06/2022,52.4,40.7,45.9,34.9,,0,0,0,12.7,214.29,21.9,17.4,75.8,90.98,Overcast
"55.715559, -2.403535",11/07/2022,55.5,42,49.6,37.6,,0.22,0,0,19.6,195.5,27.7,16.3,79.2,92.54,"Rain, Overcast"
"55.715559, -2.403535",11/08/2022,55.1,42.2,49,37.2,,0.04,0,0,18.3,192.08,30,28,67.1,87.14,"Rain, Partially cloudy"
"55.715559, -2.403535",11/09/2022,52.8,43.5,47.7,38.3,,0,0,0,21.9,224.58,31.1,26.6,45.5,86.03,Partially cloudy
"55.715559, -2.403535",11/10/2022,58.4,52.1,55.7,,,0.03,0,0,39.1,222.08,54.1,17.2,99.9,86.19,"Rain, Overcast"
"55.715559, -2.403535",11/11/2022,59.1,56.4,57.6,,,0,0,0,41.3,220.83,56.3,18,99.9,87.55,Overcast
"55.715559, -2.403535",11/12/2022,58.4,45.2,52.8,42.1,,0,0,0,12.7,217.33,16.1,31,53,91.74,Partially cloudy
"55.715559, -2.403535",11/13/2022,55.1,41.1,46.8,39.4,,0.01,0,0,9.2,135.33,11.4,4.2,30.6,97.01,"Rain, Partially cloudy"
"55.715559, -2.403535",11/14/2022,53.7,44.3,47,40.4,,0.01,0,0,9.2,121.5,11.4,1.5,64.3,98.04,"Rain, Partially cloudy"
"55.715559, -2.403535",11/15/2022,49.2,44.3,47.2,41,,0.45,0,0,12.8,159.17,18.3,10.2,90.9,97.64,"Rain, Overcast"
"55.715559, -2.403535",11/16/2022,46.7,38.2,41.8,35,,0.49,0,0,8,174.08,11.4,11.9,67.6,94.48,"Rain, Partially cloudy"
"55.715559, -2.403535",11/17/2022,47.9,41.6,46.1,37.2,,1.43,0,0,20.8,86.25,31.1,3.9,100,97.78,"Rain, Overcast"
"55.715559, -2.403535",11/18/2022,50.1,44,47.1,40.1,,1.08,0,0,16.1,141.08,23,17.1,100,97.33,"Rain, Overcast"
"55.715559, -2.403535",11/19/2022,45.2,38.9,42.6,34.7,,0.02,0,0,12.8,175.33,19.6,19.8,94.6,94.75,"Rain, Overcast"
